|6.6.6
gabbro_0h2o_11112020_2.tab                                                                          
           2
T(K)    
   300.00000000000000     
   13.131313131313131     
         100
P(bar)  
   1000.0000000000000     
   898.98989898989896     
         100
           3
T(K)           P(bar)         rho,kg/m3     
  1035.354       7292.929       2991.150    
  1048.485       7292.929       2989.298    
  1061.616       7292.929       2987.469    
  1074.747       7292.929       2985.986    
  1087.879       7292.929       2983.920    
  1101.010       7292.929       2983.913    
  1114.141       7292.929       2981.984    
  1127.273       7292.929       2980.707    
  1140.404       7292.929       2980.656    
  1153.535       7292.929       2978.369    
  1166.667       7292.929       2978.344    
  1179.798       7292.929       2975.647    
  1192.929       7292.929       2974.195    
  1206.061       7292.929       2972.725    
  1219.192       7292.929       2971.731    
  1232.323       7292.929       2970.835    
  1245.455       7292.929       2969.680    
  1258.586       7292.929       2968.496    
  1271.717       7292.929       2967.157    
  1284.848       7292.929       2966.106    
  1297.980       7292.929       2964.293    
  1311.111       7292.929       2959.946    
  1324.242       7292.929       2955.755    
  1337.374       7292.929       2954.428    
  1350.505       7292.929       2950.328    
  1363.636       7292.929       2948.406    
  1376.768       7292.929       2947.177    
  1389.899       7292.929       2946.370    
  1403.030       7292.929       2944.570    
  1416.162       7292.929       2943.190    
  1429.293       7292.929       2941.732    
  1442.424       7292.929       2940.469    
